Date/Time, GC-hostname:port, CPU-hostname:port, Used JVM Mem-hostname:port, Total JVM Mem-hostname:port, Init JVM Mem-hostname:port, Committed JVM Mem-hostname:port, Loaded Class Count-hostname:port, JVM Process CPU Time-hostname:port, JVM Process Cpu Load-hostname:port, System CPU Load-hostname:port, Free Physical Memory Size-hostname:port, Total Physical Memory Size-hostname:port, System Load Average-hostname:port, Total Swap Space Size-hostname:port, Committed Virtual Memory Size-hostname:port, Current Queue Size-hostname:port, Max Queue Size-hostname:port, Uptime-hostname:port,
2018-03-18 05:36:17, 0.0, 0, 312843248, 534577152, 134217728, 534577152, 6045, 4638780000000, 0.00, 0.00, 202764288, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 204380166,
2018-03-18 05:37:17, 0.0, 0, 313827568, 534577152, 134217728, 534577152, 6045, 4638950000000, 0.00, 0.00, 203018240, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 204440165,
2018-03-18 05:38:17, 0.0, 0, 314803600, 534577152, 134217728, 534577152, 6045, 4639130000000, 0.00, 0.00, 202383360, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 204500165,
2018-03-18 05:39:17, 0.0, 0, 315793640, 534577152, 134217728, 534577152, 6045, 4639310000000, 0.00, 0.00, 202375168, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 204560168,
2018-03-18 05:40:17, 0.0, 0, 316957992, 534577152, 134217728, 534577152, 6045, 4639510000000, 0.00, 0.00, 202129408, 16725889024, 0.04, 8724148224, 3079143424, 0, 1, 204620165,
2018-03-18 05:41:17, 0.0, 0, 317789552, 534577152, 134217728, 534577152, 6045, 4639690000000, 0.00, 0.00, 200679424, 16725889024, 0.01, 8724148224, 3079143424, 0, 1, 204680175,
2018-03-18 05:42:17, 0.0, 0, 318909176, 534577152, 134217728, 534577152, 6045, 4639880000000, 0.00, 0.00, 202444800, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 204740166,
2018-03-18 05:43:17, 0.0, 0, 319753504, 534577152, 134217728, 534577152, 6045, 4640080000000, 0.00, 0.00, 202317824, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 204800165,
2018-03-18 05:44:17, 0.0, 0, 320740736, 534577152, 134217728, 534577152, 6045, 4640300000000, 0.00, 0.00, 201809920, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 204860165,
2018-03-18 05:45:17, 0.0, 0, 321767904, 534577152, 134217728, 534577152, 6045, 4640470000000, 0.00, 0.00, 202190848, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 204920164,
2018-03-18 05:46:17, 0.0, 0, 322889688, 534577152, 134217728, 534577152, 6045, 4640660000000, 0.00, 0.00, 201809920, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 204980165,
2018-03-18 05:47:17, 0.0, 0, 323771904, 534577152, 134217728, 534577152, 6045, 4640850000000, 0.00, 0.00, 201936896, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 205040164,
2018-03-18 05:48:17, 0.0, 0, 324902144, 534577152, 134217728, 534577152, 6045, 4641010000000, 0.00, 0.00, 202190848, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 205100164,
2018-03-18 05:49:17, 0.0, 0, 325738560, 534577152, 134217728, 534577152, 6045, 4641190000000, 0.00, 0.00, 201101312, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 205160164,
2018-03-18 05:50:17, 0.0, 0, 326910600, 534577152, 134217728, 534577152, 6045, 4641340000000, 0.00, 0.00, 201396224, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 205220165,
2018-03-18 05:51:17, 0.0, 0, 327753888, 534577152, 134217728, 534577152, 6045, 4641510000000, 0.00, 0.00, 201441280, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 205280164,
2018-03-18 05:52:17, 0.0, 0, 328873736, 534577152, 134217728, 534577152, 6045, 4641680000000, 0.00, 0.00, 201031680, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 205340165,
2018-03-18 05:53:17, 0.0, 0, 329853736, 534577152, 134217728, 534577152, 6045, 4641800000000, 0.00, 0.00, 201314304, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 205400166,
2018-03-18 05:54:17, 0.0, 0, 330804488, 534577152, 134217728, 534577152, 6045, 4641960000000, 0.00, 0.00, 201277440, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 205460165,
2018-03-18 05:55:17, 0.0, 0, 331957184, 534577152, 134217728, 534577152, 6045, 4642120000000, 0.00, 0.00, 200912896, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 205520164,
2018-03-18 05:56:17, 0.0, 0, 332792704, 534577152, 134217728, 534577152, 6045, 4642310000000, 0.00, 0.00, 201302016, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 205580169,
2018-03-18 05:57:17, 0.0, 0, 333919304, 534577152, 134217728, 534577152, 6045, 4642580000000, 0.00, 0.00, 201048064, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 205640164,
2018-03-18 05:58:17, 1.0, 1, 274637904, 534839296, 134217728, 534839296, 6034, 4645020000000, 0.01, 0.01, 201428992, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 205700191,
2018-03-18 05:59:17, 0.0, 0, 275946800, 534839296, 134217728, 534839296, 6041, 4645210000000, 0.00, 0.00, 200269824, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 205760166,
2018-03-18 06:00:17, 0.0, 0, 276970344, 534839296, 134217728, 534839296, 6041, 4645400000000, 0.00, 0.00, 199942144, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 205820165,
2018-03-18 06:01:17, 0.0, 0, 277968408, 534839296, 134217728, 534839296, 6041, 4645610000000, 0.00, 0.00, 201285632, 16725889024, 0.00, 8724148224, 3079143424, 0, 1, 205880166,
